Material_type,Core_size,Hydro_size,Surface_charge,Surface_area,Formation_enthalpy,Conduction_band,Valence_band,Electronegativity,Assay,Cell_name,Cell_species,Cell_origin,Cell_type,Exposure_time,Exposure_dose,Toxicity
ZnO,52.0,640.0,29.4,15.0,-3.608,-3.89,-7.2,5.67,MTT,A549,Human,Lung,Cancer,12,1.56,Nontoxic
ZnO,52.0,640.0,29.4,15.0,-3.608,-3.89,-7.2,5.67,MTT,A549,Human,Lung,Cancer,12,3.13,Nontoxic
ZnO,52.0,640.0,29.4,15.0,-3.608,-3.89,-7.2,5.67,MTT,A549,Human,Lung,Cancer,12,6.25,Nontoxic
ZnO,52.0,640.0,29.4,15.0,-3.608,-3.89,-7.2,5.67,MTT,A549,Human,Lung,Cancer,12,12.5,Nontoxic
ZnO,52.0,640.0,29.4,15.0,-3.608,-3.89,-7.2,5.67,MTT,A549,Human,Lung,Cancer,12,25.0,Nontoxic
ZnO,7.5,795.0,27.4,90.0,-3.608,-3.89,-7.2,5.67,MTT,A549,Human,Lung,Cancer,72,0.0,Nontoxic
ZnO,7.5,795.0,27.4,90.0,-3.608,-3.89,-7.2,5.67,MTT,A549,Human,Lung,Cancer,72,1.56,Nontoxic
ZnO,7.5,795.0,27.4,90.0,-3.608,-3.89,-7.2,5.67,MTT,A549,Human,Lung,Cancer,72,3.13,Nontoxic
ZnO,7.5,795.0,27.4,90.0,-3.608,-3.89,-7.2,5.67,MTT,A549,Human,Lung,Cancer,72,6.25,Nontoxic
ZnO,7.5,795.0,27.4,90.0,-3.608,-3.89,-7.2,5.67,MTT,A549,Human,Lung,Cancer,72,12.5,Toxic
ZnO,7.5,795.0,27.4,90.0,-3.608,-3.89,-7.2,5.67,MTT,A549,Human,Lung,Cancer,72,25.0,Toxic
ZnO,7.5,795.0,27.4,90.0,-3.608,-3.89,-7.2,5.67,MTT,A549,Human,Lung,Cancer,72,50.0,Toxic
ZnO,7.5,795.0,27.4,90.0,-3.608,-3.89,-7.2,5.67,MTT,A549,Human,Lung,Cancer,24,0.0,Nontoxic
ZnO,7.5,795.0,27.4,90.0,-3.608,-3.89,-7.2,5.67,MTT,A549,Human,Lung,Cancer,24,1.56,Nontoxic
ZnO,7.5,795.0,27.4,90.0,-3.608,-3.89,-7.2,5.67,MTT,A549,Human,Lung,Cancer,24,3.13,Nontoxic
ZnO,7.5,795.0,27.4,90.0,-3.608,-3.89,-7.2,5.67,MTT,A549,Human,Lung,Cancer,24,6.25,Nontoxic
ZnO,7.5,795.0,27.4,90.0,-3.608,-3.89,-7.2,5.67,MTT,A549,Human,Lung,Cancer,24,12.5,Nontoxic
ZnO,7.5,795.0,27.4,90.0,-3.608,-3.89,-7.2,5.67,MTT,A549,Human,Lung,Cancer,24,25.0,Toxic
ZnO,7.5,795.0,27.4,90.0,-3.608,-3.89,-7.2,5.67,MTT,A549,Human,Lung,Cancer,24,50.0,Toxic
ZnO,7.5,795.0,27.4,90.0,-3.608,-3.89,-7.2,5.67,MTT,A549,Human,Lung,Cancer,12,0.0,Nontoxic
ZnO,7.5,795.0,27.4,90.0,-3.608,-3.89,-7.2,5.67,MTT,A549,Human,Lung,Cancer,12,1.56,Nontoxic
ZnO,7.5,795.0,27.4,90.0,-3.608,-3.89,-7.2,5.67,MTT,A549,Human,Lung,Cancer,12,3.13,Nontoxic
ZnO,7.5,795.0,27.4,90.0,-3.608,-3.89,-7.2,5.67,MTT,A549,Human,Lung,Cancer,12,6.25,Nontoxic
ZnO,7.5,795.0,27.4,90.0,-3.608,-3.89,-7.2,5.67,MTT,A549,Human,Lung,Cancer,12,12.5,Nontoxic
ZnO,7.5,795.0,27.4,90.0,-3.608,-3.89,-7.2,5.67,MTT,A549,Human,Lung,Cancer,12,25.0,Toxic
ZnO,7.5,795.0,27.4,90.0,-3.608,-3.89,-7.2,5.67,MTT,A549,Human,Lung,Cancer,12,50.0,Toxic
ZnO,32.0,1093.0,21.6,37.0,-3.608,-3.89,-7.2,5.67,MTT,A549,Human,Lung,Cancer,72,0.0,Nontoxic
ZnO,32.0,1093.0,21.6,37.0,-3.608,-3.89,-7.2,5.67,MTT,A549,Human,Lung,Cancer,72,1.56,Nontoxic
ZnO,32.0,1093.0,21.6,37.0,-3.608,-3.89,-7.2,5.67,MTT,A549,Human,Lung,Cancer,72,3.13,Nontoxic
ZnO,32.0,1093.0,21.6,37.0,-3.608,-3.89,-7.2,5.67,MTT,A549,Human,Lung,Cancer,72,6.25,Nontoxic
ZnO,32.0,1093.0,21.6,37.0,-3.608,-3.89,-7.2,5.67,MTT,A549,Human,Lung,Cancer,72,12.5,Toxic
ZnO,32.0,1093.0,21.6,37.0,-3.608,-3.89,-7.2,5.67,MTT,A549,Human,Lung,Cancer,72,25.0,Toxic
ZnO,32.0,1093.0,21.6,37.0,-3.608,-3.89,-7.2,5.67,MTT,A549,Human,Lung,Cancer,72,50.0,Toxic
ZnO,32.0,1093.0,21.6,37.0,-3.608,-3.89,-7.2,5.67,MTT,A549,Human,Lung,Cancer,24,0.0,Nontoxic
ZnO,32.0,1093.0,21.6,37.0,-3.608,-3.89,-7.2,5.67,MTT,A549,Human,Lung,Cancer,24,1.56,Nontoxic
ZnO,32.0,1093.0,21.6,37.0,-3.608,-3.89,-7.2,5.67,MTT,A549,Human,Lung,Cancer,24,3.13,Nontoxic
ZnO,32.0,1093.0,21.6,37.0,-3.608,-3.89,-7.2,5.67,MTT,A549,Human,Lung,Cancer,24,6.25,Nontoxic
ZnO,32.0,1093.0,21.6,37.0,-3.608,-3.89,-7.2,5.67,MTT,A549,Human,Lung,Cancer,24,12.5,Nontoxic
ZnO,32.0,1093.0,21.6,37.0,-3.608,-3.89,-7.2,5.67,MTT,A549,Human,Lung,Cancer,24,25.0,Toxic
ZnO,32.0,1093.0,21.6,37.0,-3.608,-3.89,-7.2,5.67,MTT,A549,Human,Lung,Cancer,24,50.0,Toxic
ZnO,32.0,1093.0,21.6,37.0,-3.608,-3.89,-7.2,5.67,MTT,A549,Human,Lung,Cancer,12,0.0,Nontoxic
ZnO,32.0,1093.0,21.6,37.0,-3.608,-3.89,-7.2,5.67,MTT,A549,Human,Lung,Cancer,12,1.56,Nontoxic
ZnO,32.0,1093.0,21.6,37.0,-3.608,-3.89,-7.2,5.67,MTT,A549,Human,Lung,Cancer,12,3.13,Nontoxic
ZnO,32.0,1093.0,21.6,37.0,-3.608,-3.89,-7.2,5.67,MTT,A549,Human,Lung,Cancer,12,6.25,Nontoxic
ZnO,32.0,1093.0,21.6,37.0,-3.608,-3.89,-7.2,5.67,MTT,A549,Human,Lung,Cancer,12,12.5,Nontoxic
ZnO,32.0,1093.0,21.6,37.0,-3.608,-3.89,-7.2,5.67,MTT,A549,Human,Lung,Cancer,12,50.0,Toxic
Co3O4,10.0,230.3,24.6,98.2,-9.38,-4.59,-7.02,5.93,ATP,RAW264.7,Mouse,Blood,Cancer,24,0.4,Nontoxic
Co3O4,10.0,230.3,24.6,98.2,-9.38,-4.59,-7.02,5.93,ATP,RAW264.7,Mouse,Blood,Cancer,24,0.8,Nontoxic
Co3O4,10.0,230.3,24.6,98.2,-9.38,-4.59,-7.02,5.93,ATP,RAW264.7,Mouse,Blood,Cancer,24,1.6,Nontoxic
Co3O4,10.0,230.3,24.6,98.2,-9.38,-4.59,-7.02,5.93,ATP,RAW264.7,Mouse,Blood,Cancer,24,3.2,Nontoxic
Co3O4,10.0,230.3,24.6,98.2,-9.38,-4.59,-7.02,5.93,ATP,RAW264.7,Mouse,Blood,Cancer,24,6.3,Nontoxic
Co3O4,10.0,230.3,24.6,98.2,-9.38,-4.59,-7.02,5.93,ATP,RAW264.7,Mouse,Blood,Cancer,24,12.5,Nontoxic
Co3O4,10.0,230.3,24.6,98.2,-9.38,-4.59,-7.02,5.93,ATP,RAW264.7,Mouse,Blood,Cancer,24,25.0,Toxic
Co3O4,10.0,230.3,24.6,98.2,-9.38,-4.59,-7.02,5.93,ATP,RAW264.7,Mouse,Blood,Cancer,24,50.0,Toxic
Co3O4,10.0,230.3,24.6,98.2,-9.38,-4.59,-7.02,5.93,ATP,RAW264.7,Mouse,Blood,Cancer,24,100.0,Toxic
Co3O4,10.0,230.3,24.6,98.2,-9.38,-4.59,-7.02,5.93,ATP,RAW264.7,Mouse,Blood,Cancer,24,200.0,Toxic
Co3O4,10.0,222.7,24.6,98.2,-9.38,-4.59,-7.02,5.93,ATP,BEAS-2B,Human,Lung,Normal,24,0.4,Nontoxic
Co3O4,10.0,222.7,24.6,98.2,-9.38,-4.59,-7.02,5.93,ATP,BEAS-2B,Human,Lung,Normal,24,0.8,Nontoxic
Co3O4,10.0,222.7,24.6,98.2,-9.38,-4.59,-7.02,5.93,ATP,BEAS-2B,Human,Lung,Normal,24,1.6,Nontoxic
Co3O4,10.0,222.7,24.6,98.2,-9.38,-4.59,-7.02,5.93,ATP,BEAS-2B,Human,Lung,Normal,24,3.2,Nontoxic
Co3O4,10.0,222.7,24.6,98.2,-9.38,-4.59,-7.02,5.93,ATP,BEAS-2B,Human,Lung,Normal,24,6.3,Nontoxic
Co3O4,10.0,222.7,24.6,98.2,-9.38,-4.59,-7.02,5.93,ATP,BEAS-2B,Human,Lung,Normal,24,12.5,Nontoxic
Co3O4,10.0,222.7,24.6,98.2,-9.38,-4.59,-7.02,5.93,ATP,BEAS-2B,Human,Lung,Normal,24,25.0,Toxic
Co3O4,10.0,222.7,24.6,98.2,-9.38,-4.59,-7.02,5.93,ATP,BEAS-2B,Human,Lung,Normal,24,50.0,Toxic
Co3O4,10.0,222.7,24.6,98.2,-9.38,-4.59,-7.02,5.93,ATP,BEAS-2B,Human,Lung,Normal,24,100.0,Toxic
Co3O4,10.0,222.7,24.6,98.2,-9.38,-4.59,-7.02,5.93,ATP,BEAS-2B,Human,Lung,Normal,24,200.0,Toxic
CoO,71.8,208.3,21.6,13.0,-2.476,-4.42,-6.83,5.74,ATP,BEAS-2B,Human,Lung,Normal,24,0.4,Nontoxic
CoO,71.8,208.3,21.6,13.0,-2.476,-4.42,-6.83,5.74,ATP,BEAS-2B,Human,Lung,Normal,24,0.8,Nontoxic
CoO,71.8,208.3,21.6,13.0,-2.476,-4.42,-6.83,5.74,ATP,BEAS-2B,Human,Lung,Normal,24,1.6,Nontoxic
CoO,71.8,208.3,21.6,13.0,-2.476,-4.42,-6.83,5.74,ATP,BEAS-2B,Human,Lung,Normal,24,3.2,Nontoxic
CoO,71.8,208.3,21.6,13.0,-2.476,-4.42,-6.83,5.74,ATP,BEAS-2B,Human,Lung,Normal,24,6.3,Nontoxic
CoO,71.8,208.3,21.6,13.0,-2.476,-4.42,-6.83,5.74,ATP,BEAS-2B,Human,Lung,Normal,24,12.5,Nontoxic
CoO,71.8,208.3,21.6,13.0,-2.476,-4.42,-6.83,5.74,ATP,BEAS-2B,Human,Lung,Normal,24,25.0,Nontoxic
CoO,71.8,208.3,21.6,13.0,-2.476,-4.42,-6.83,5.74,ATP,BEAS-2B,Human,Lung,Normal,24,50.0,Toxic
CoO,71.8,208.3,21.6,13.0,-2.476,-4.42,-6.83,5.74,ATP,BEAS-2B,Human,Lung,Normal,24,100.0,Toxic
CoO,71.8,208.3,21.6,13.0,-2.476,-4.42,-6.83,5.74,ATP,BEAS-2B,Human,Lung,Normal,24,200.0,Toxic
CoO,71.8,208.3,21.6,13.0,-2.476,-4.42,-6.83,5.74,MTS,BEAS-2B,Human,Lung,Normal,24,0.4,Nontoxic
CoO,71.8,208.3,21.6,13.0,-2.476,-4.42,-6.83,5.74,MTS,BEAS-2B,Human,Lung,Normal,24,0.8,Nontoxic
CoO,71.8,208.3,21.6,13.0,-2.476,-4.42,-6.83,5.74,MTS,BEAS-2B,Human,Lung,Normal,24,1.6,Nontoxic
CoO,71.8,208.3,21.6,13.0,-2.476,-4.42,-6.83,5.74,MTS,BEAS-2B,Human,Lung,Normal,24,3.2,Nontoxic
CoO,71.8,208.3,21.6,13.0,-2.476,-4.42,-6.83,5.74,MTS,BEAS-2B,Human,Lung,Normal,24,6.3,Nontoxic
CoO,71.8,208.3,21.6,13.0,-2.476,-4.42,-6.83,5.74,MTS,BEAS-2B,Human,Lung,Normal,24,12.5,Nontoxic
CoO,71.8,208.3,21.6,13.0,-2.476,-4.42,-6.83,5.74,MTS,BEAS-2B,Human,Lung,Normal,24,25.0,Nontoxic
CoO,71.8,208.3,21.6,13.0,-2.476,-4.42,-6.83,5.74,MTS,BEAS-2B,Human,Lung,Normal,24,50.0,Toxic
CoO,71.8,208.3,21.6,13.0,-2.476,-4.42,-6.83,5.74,MTS,BEAS-2B,Human,Lung,Normal,24,100.0,Toxic
CoO,71.8,208.3,21.6,13.0,-2.476,-4.42,-6.83,5.74,MTS,BEAS-2B,Human,Lung,Normal,24,200.0,Toxic
CoO,71.8,191.6,21.6,13.0,-2.476,-4.42,-6.83,5.74,ATP,RAW264.7,Mouse,Blood,Cancer,24,0.4,Nontoxic
CoO,71.8,191.6,21.6,13.0,-2.476,-4.42,-6.83,5.74,ATP,RAW264.7,Mouse,Blood,Cancer,24,0.8,Nontoxic
CoO,71.8,191.6,21.6,13.0,-2.476,-4.42,-6.83,5.74,ATP,RAW264.7,Mouse,Blood,Cancer,24,1.6,Nontoxic
CoO,71.8,191.6,21.6,13.0,-2.476,-4.42,-6.83,5.74,ATP,RAW264.7,Mouse,Blood,Cancer,24,3.2,Nontoxic
CoO,71.8,191.6,21.6,13.0,-2.476,-4.42,-6.83,5.74,ATP,RAW264.7,Mouse,Blood,Cancer,24,6.3,Nontoxic
CoO,71.8,191.6,21.6,13.0,-2.476,-4.42,-6.83,5.74,ATP,RAW264.7,Mouse,Blood,Cancer,24,12.5,Nontoxic
CoO,71.8,191.6,21.6,13.0,-2.476,-4.42,-6.83,5.74,ATP,RAW264.7,Mouse,Blood,Cancer,24,50.0,Toxic
CoO,71.8,191.6,21.6,13.0,-2.476,-4.42,-6.83,5.74,ATP,RAW264.7,Mouse,Blood,Cancer,24,100.0,Toxic
CoO,71.8,191.6,21.6,13.0,-2.476,-4.42,-6.83,5.74,ATP,RAW264.7,Mouse,Blood,Cancer,24,200.0,Toxic
Cr2O3,60.0,616.8,5.7,19.2,-10.2,-0.46,-8.25,4.36,CytoTox-Glo,HaCaT,Human,Skin,Normal,24,0.0,Nontoxic
Cr2O3,60.0,616.8,5.7,19.2,-10.2,-0.46,-8.25,4.36,CytoTox-Glo,HaCaT,Human,Skin,Normal,24,50.0,Nontoxic
Cr2O3,60.0,616.8,5.7,19.2,-10.2,-0.46,-8.25,4.36,CytoTox-Glo,HaCaT,Human,Skin,Normal,24,100.0,Nontoxic
Cr2O3,60.0,616.8,5.7,19.2,-10.2,-0.46,-8.25,4.36,CytoTox-Glo,HaCaT,Human,Skin,Normal,24,150.0,Nontoxic
Cr2O3,60.0,616.8,5.7,19.2,-10.2,-0.46,-8.25,4.36,CytoTox-Glo,HaCaT,Human,Skin,Normal,24,200.0,Nontoxic
Cr2O3,60.0,616.8,5.7,19.2,-10.2,-0.46,-8.25,4.36,CytoTox-Glo,HaCaT,Human,Skin,Normal,24,250.0,Nontoxic
Cr2O3,60.0,616.8,5.7,19.2,-10.2,-0.46,-8.25,4.36,CytoTox-Glo,HaCaT,Human,Skin,Normal,24,500.0,Nontoxic
Cr2O3,60.0,616.8,5.7,19.2,-10.2,-0.46,-8.25,4.36,CytoTox-Glo,HaCaT,Human,Skin,Normal,24,750.0,Nontoxic
Cr2O3,60.0,616.8,5.7,19.2,-10.2,-0.46,-8.25,4.36,CytoTox-Glo,HaCaT,Human,Skin,Normal,24,1000.0,Toxic
Cr2O3,60.0,616.8,5.7,19.2,-10.2,-0.46,-8.25,4.36,CytoTox-Glo,HaCaT,Human,Skin,Normal,24,1500.0,Toxic
Cr2O3,193.0,318.7,-32.6,6.0,-11.717,-4.44,-7.52,5.86,ATP,RAW264.7,Mouse,Blood,Cancer,24,0.4,Nontoxic
Cr2O3,193.0,318.7,-32.6,6.0,-11.717,-4.44,-7.52,5.86,ATP,RAW264.7,Mouse,Blood,Cancer,24,0.8,Nontoxic
Cr2O3,193.0,318.7,-32.6,6.0,-11.717,-4.44,-7.52,5.86,ATP,RAW264.7,Mouse,Blood,Cancer,24,1.6,Nontoxic
Cr2O3,193.0,318.7,-32.6,6.0,-11.717,-4.44,-7.52,5.86,ATP,RAW264.7,Mouse,Blood,Cancer,24,3.2,Nontoxic
Cr2O3,193.0,318.7,-32.6,6.0,-11.717,-4.44,-7.52,5.86,ATP,RAW264.7,Mouse,Blood,Cancer,24,6.3,Nontoxic
Cr2O3,193.0,318.7,-32.6,6.0,-11.717,-4.44,-7.52,5.86,ATP,RAW264.7,Mouse,Blood,Cancer,24,12.5,Toxic
Cr2O3,193.0,318.7,-32.6,6.0,-11.717,-4.44,-7.52,5.86,ATP,RAW264.7,Mouse,Blood,Cancer,24,25.0,Toxic
Cr2O3,193.0,318.7,-32.6,6.0,-11.717,-4.44,-7.52,5.86,ATP,RAW264.7,Mouse,Blood,Cancer,24,50.0,Toxic
Cr2O3,193.0,318.7,-32.6,6.0,-11.717,-4.44,-7.52,5.86,ATP,RAW264.7,Mouse,Blood,Cancer,24,100.0,Toxic
Cr2O3,193.0,318.7,-32.6,6.0,-11.717,-4.44,-7.52,5.86,ATP,RAW264.7,Mouse,Blood,Cancer,24,200.0,Toxic
CuO,12.8,305.3,7.6,74.2,-1.609,-5.17,-6.51,5.87,ATP,BEAS-2B,Human,Lung,Normal,24,0.4,Nontoxic
CuO,12.8,305.3,7.6,74.2,-1.609,-5.17,-6.51,5.87,ATP,BEAS-2B,Human,Lung,Normal,24,0.8,Nontoxic
CuO,12.8,305.3,7.6,74.2,-1.609,-5.17,-6.51,5.87,ATP,BEAS-2B,Human,Lung,Normal,24,1.6,Nontoxic
CuO,12.8,305.3,7.6,74.2,-1.609,-5.17,-6.51,5.87,ATP,BEAS-2B,Human,Lung,Normal,24,3.2,Nontoxic
CuO,12.8,305.3,7.6,74.2,-1.609,-5.17,-6.51,5.87,ATP,BEAS-2B,Human,Lung,Normal,24,6.3,Nontoxic
CuO,12.8,305.3,7.6,74.2,-1.609,-5.17,-6.51,5.87,ATP,BEAS-2B,Human,Lung,Normal,24,12.5,Nontoxic
CuO,12.8,305.3,7.6,74.2,-1.609,-5.17,-6.51,5.87,ATP,BEAS-2B,Human,Lung,Normal,24,25.0,Toxic
CuO,12.8,305.3,7.6,74.2,-1.609,-5.17,-6.51,5.87,ATP,BEAS-2B,Human,Lung,Normal,24,50.0,Toxic
CuO,12.8,305.3,7.6,74.2,-1.609,-5.17,-6.51,5.87,ATP,BEAS-2B,Human,Lung,Normal,24,100.0,Toxic
CuO,12.8,305.3,7.6,74.2,-1.609,-5.17,-6.51,5.87,ATP,BEAS-2B,Human,Lung,Normal,24,200.0,Toxic
CuO,12.8,313.8,7.6,74.2,-1.609,-5.17,-6.51,5.87,MTS,RAW264.7,Mouse,Blood,Cancer,24,0.4,Nontoxic
CuO,12.8,313.8,7.6,74.2,-1.609,-5.17,-6.51,5.87,MTS,RAW264.7,Mouse,Blood,Cancer,24,0.8,Nontoxic
CuO,12.8,313.8,7.6,74.2,-1.609,-5.17,-6.51,5.87,MTS,RAW264.7,Mouse,Blood,Cancer,24,1.6,Nontoxic
CuO,12.8,313.8,7.6,74.2,-1.609,-5.17,-6.51,5.87,MTS,RAW264.7,Mouse,Blood,Cancer,24,3.2,Nontoxic
CuO,12.8,313.8,7.6,74.2,-1.609,-5.17,-6.51,5.87,MTS,RAW264.7,Mouse,Blood,Cancer,24,6.3,Nontoxic
CuO,12.8,313.8,7.6,74.2,-1.609,-5.17,-6.51,5.87,MTS,RAW264.7,Mouse,Blood,Cancer,24,12.5,Nontoxic
CuO,12.8,313.8,7.6,74.2,-1.609,-5.17,-6.51,5.87,MTS,RAW264.7,Mouse,Blood,Cancer,24,25.0,Toxic
CuO,12.8,313.8,7.6,74.2,-1.609,-5.17,-6.51,5.87,MTS,RAW264.7,Mouse,Blood,Cancer,24,50.0,Toxic
CuO,12.8,313.8,7.6,74.2,-1.609,-5.17,-6.51,5.87,MTS,RAW264.7,Mouse,Blood,Cancer,24,100.0,Toxic
CuO,12.8,313.8,7.6,74.2,-1.609,-5.17,-6.51,5.87,MTS,RAW264.7,Mouse,Blood,Cancer,24,200.0,Toxic
CuO,12.8,305.3,7.6,74.2,-1.609,-5.17,-6.51,5.87,MTS,BEAS-2B,Human,Lung,Normal,24,0.4,Nontoxic
CuO,12.8,305.3,7.6,74.2,-1.609,-5.17,-6.51,5.87,MTS,BEAS-2B,Human,Lung,Normal,24,0.8,Nontoxic
CuO,12.8,305.3,7.6,74.2,-1.609,-5.17,-6.51,5.87,MTS,BEAS-2B,Human,Lung,Normal,24,1.6,Nontoxic
CuO,12.8,305.3,7.6,74.2,-1.609,-5.17,-6.51,5.87,MTS,BEAS-2B,Human,Lung,Normal,24,3.2,Nontoxic
CuO,12.8,305.3,7.6,74.2,-1.609,-5.17,-6.51,5.87,MTS,BEAS-2B,Human,Lung,Normal,24,6.3,Nontoxic
CuO,12.8,305.3,7.6,74.2,-1.609,-5.17,-6.51,5.87,MTS,BEAS-2B,Human,Lung,Normal,24,12.5,Nontoxic
CuO,12.8,305.3,7.6,74.2,-1.609,-5.17,-6.51,5.87,MTS,BEAS-2B,Human,Lung,Normal,24,25.0,Toxic
CuO,12.8,305.3,7.6,74.2,-1.609,-5.17,-6.51,5.87,MTS,BEAS-2B,Human,Lung,Normal,24,50.0,Toxic
CuO,12.8,305.3,7.6,74.2,-1.609,-5.17,-6.51,5.87,MTS,BEAS-2B,Human,Lung,Normal,24,100.0,Toxic
CuO,12.8,305.3,7.6,74.2,-1.609,-5.17,-6.51,5.87,MTS,BEAS-2B,Human,Lung,Normal,24,200.0,Toxic
In2O3,29.8,224.3,-9.6,28.0,-2.26,-2.95,-10.62,6.78,CytoTox-Glo,HaCaT,Human,Skin,Normal,24,0.0,Nontoxic
In2O3,29.8,224.3,-9.6,28.0,-2.26,-2.95,-10.62,6.78,CytoTox-Glo,HaCaT,Human,Skin,Normal,24,50.0,Nontoxic
In2O3,29.8,224.3,-9.6,28.0,-2.26,-2.95,-10.62,6.78,CytoTox-Glo,HaCaT,Human,Skin,Normal,24,100.0,Nontoxic
In2O3,29.8,224.3,-9.6,28.0,-2.26,-2.95,-10.62,6.78,CytoTox-Glo,HaCaT,Human,Skin,Normal,24,250.0,Nontoxic
In2O3,29.8,224.3,-9.6,28.0,-2.26,-2.95,-10.62,6.78,CytoTox-Glo,HaCaT,Human,Skin,Normal,24,500.0,Toxic
In2O3,29.8,224.3,-9.6,28.0,-2.26,-2.95,-10.62,6.78,CytoTox-Glo,HaCaT,Human,Skin,Normal,24,750.0,Toxic
In2O3,29.8,224.3,-9.6,28.0,-2.26,-2.95,-10.62,6.78,CytoTox-Glo,HaCaT,Human,Skin,Normal,24,1000.0,Toxic
In2O3,29.8,224.3,-9.6,28.0,-2.26,-2.95,-10.62,6.78,CytoTox-Glo,HaCaT,Human,Skin,Normal,24,1500.0,Toxic
Mn2O3,29.8,291.1,-3.0,44.7,-4.18,-4.98,-5.02,5.0,CytoTox-Glo,HaCaT,Human,Skin,Normal,24,0.0,Nontoxic
Mn2O3,29.8,291.1,-3.0,44.7,-4.18,-4.98,-5.02,5.0,CytoTox-Glo,HaCaT,Human,Skin,Normal,24,50.0,Nontoxic
Mn2O3,29.8,291.1,-3.0,44.7,-4.18,-4.98,-5.02,5.0,CytoTox-Glo,HaCaT,Human,Skin,Normal,24,100.0,Nontoxic
Mn2O3,29.8,291.1,-3.0,44.7,-4.18,-4.98,-5.02,5.0,CytoTox-Glo,HaCaT,Human,Skin,Normal,24,150.0,Nontoxic
Mn2O3,29.8,291.1,-3.0,44.7,-4.18,-4.98,-5.02,5.0,CytoTox-Glo,HaCaT,Human,Skin,Normal,24,200.0,Nontoxic
Mn2O3,29.8,291.1,-3.0,44.7,-4.18,-4.98,-5.02,5.0,CytoTox-Glo,HaCaT,Human,Skin,Normal,24,250.0,Nontoxic
Mn2O3,29.8,291.1,-3.0,44.7,-4.18,-4.98,-5.02,5.0,CytoTox-Glo,HaCaT,Human,Skin,Normal,24,500.0,Nontoxic
Mn2O3,29.8,291.1,-3.0,44.7,-4.18,-4.98,-5.02,5.0,CytoTox-Glo,HaCaT,Human,Skin,Normal,24,750.0,Toxic
Mn2O3,29.8,291.1,-3.0,44.7,-4.18,-4.98,-5.02,5.0,CytoTox-Glo,HaCaT,Human,Skin,Normal,24,1000.0,Toxic
Mn2O3,29.8,291.1,-3.0,44.7,-4.18,-4.98,-5.02,5.0,CytoTox-Glo,HaCaT,Human,Skin,Normal,24,1500.0,Toxic
Mn2O3,51.5,291.7,-46.1,25.9,-9.917,-4.65,-7.63,5.92,ATP,RAW264.7,Mouse,Blood,Cancer,24,0.4,Nontoxic
Mn2O3,51.5,291.7,-46.1,25.9,-9.917,-4.65,-7.63,5.92,ATP,RAW264.7,Mouse,Blood,Cancer,24,0.8,Nontoxic
Mn2O3,51.5,291.7,-46.1,25.9,-9.917,-4.65,-7.63,5.92,ATP,RAW264.7,Mouse,Blood,Cancer,24,1.6,Nontoxic
Mn2O3,51.5,291.7,-46.1,25.9,-9.917,-4.65,-7.63,5.92,ATP,RAW264.7,Mouse,Blood,Cancer,24,3.2,Nontoxic
Mn2O3,51.5,291.7,-46.1,25.9,-9.917,-4.65,-7.63,5.92,ATP,RAW264.7,Mouse,Blood,Cancer,24,6.3,Nontoxic
Mn2O3,51.5,291.7,-46.1,25.9,-9.917,-4.65,-7.63,5.92,ATP,RAW264.7,Mouse,Blood,Cancer,24,12.5,Toxic
Mn2O3,51.5,291.7,-46.1,25.9,-9.917,-4.65,-7.63,5.92,ATP,RAW264.7,Mouse,Blood,Cancer,24,25.0,Toxic
Mn2O3,51.5,291.7,-46.1,25.9,-9.917,-4.65,-7.63,5.92,ATP,RAW264.7,Mouse,Blood,Cancer,24,50.0,Toxic
Mn2O3,51.5,291.7,-46.1,25.9,-9.917,-4.65,-7.63,5.92,ATP,RAW264.7,Mouse,Blood,Cancer,24,100.0,Toxic
Mn2O3,51.5,291.7,-46.1,25.9,-9.917,-4.65,-7.63,5.92,ATP,RAW264.7,Mouse,Blood,Cancer,24,200.0,Toxic
Mn2O3,51.5,291.7,-46.1,25.9,-9.917,-4.65,-7.63,5.92,MTS,RAW264.7,Mouse,Blood,Cancer,24,0.4,Nontoxic
Mn2O3,51.5,291.7,-46.1,25.9,-9.917,-4.65,-7.63,5.92,MTS,RAW264.7,Mouse,Blood,Cancer,24,0.8,Nontoxic
Mn2O3,51.5,291.7,-46.1,25.9,-9.917,-4.65,-7.63,5.92,MTS,RAW264.7,Mouse,Blood,Cancer,24,1.6,Nontoxic
Mn2O3,51.5,291.7,-46.1,25.9,-9.917,-4.65,-7.63,5.92,MTS,RAW264.7,Mouse,Blood,Cancer,24,3.2,Nontoxic
Mn2O3,51.5,291.7,-46.1,25.9,-9.917,-4.65,-7.63,5.92,MTS,RAW264.7,Mouse,Blood,Cancer,24,6.3,Nontoxic
Mn2O3,51.5,291.7,-46.1,25.9,-9.917,-4.65,-7.63,5.92,MTS,RAW264.7,Mouse,Blood,Cancer,24,12.5,Toxic
Mn2O3,51.5,291.7,-46.1,25.9,-9.917,-4.65,-7.63,5.92,MTS,RAW264.7,Mouse,Blood,Cancer,24,25.0,Toxic
Mn2O3,51.5,291.7,-46.1,25.9,-9.917,-4.65,-7.63,5.92,MTS,RAW264.7,Mouse,Blood,Cancer,24,50.0,Toxic
Mn2O3,51.5,291.7,-46.1,25.9,-9.917,-4.65,-7.63,5.92,MTS,RAW264.7,Mouse,Blood,Cancer,24,100.0,Toxic
