Material_type,Core_size,Hydro_size,Surface_charge,Surface_area,Formation_enthalpy,Conduction_band,Valence_band,Electronegativity,Assay,Cell_name,Cell_species,Cell_origin,Cell_type,Exposure_time,Exposure_dose,Toxicity
ZnO,45,391.02,-27.58,23.76708259,-3.608,-3.89,-7.2,5.67,Neutral red,PC-12,Rat,Adrenal gland,Cancer,96,100,Toxic
ZnO,164.1,244.5,25.5,6.517481515,-3.608,-3.89,-7.2,5.67,WST-1,NIH-3T3,Mouse,Embryo,Normal,24,0,Non-Toxic
ZnO,164.1,244.5,25.5,6.517481515,-3.608,-3.89,-7.2,5.67,WST-1,NIH-3T3,Mouse,Embryo,Normal,24,0.1,Non-Toxic
ZnO,164.1,244.5,25.5,6.517481515,-3.608,-3.89,-7.2,5.67,WST-1,NIH-3T3,Mouse,Embryo,Normal,24,0.2,Non-Toxic
ZnO,164.1,244.5,25.5,6.517481515,-3.608,-3.89,-7.2,5.67,WST-1,NIH-3T3,Mouse,Embryo,Normal,24,0.5,Non-Toxic
ZnO,164.1,244.5,25.5,6.517481515,-3.608,-3.89,-7.2,5.67,WST-1,NIH-3T3,Mouse,Embryo,Normal,24,1,Non-Toxic
ZnO,164.1,244.5,25.5,6.517481515,-3.608,-3.89,-7.2,5.67,WST-1,NIH-3T3,Mouse,Embryo,Normal,24,10,Non-Toxic
ZnO,164.1,244.5,25.5,6.517481515,-3.608,-3.89,-7.2,5.67,WST-1,NIH-3T3,Mouse,Embryo,Normal,24,50,Non-Toxic
ZnO,164.1,244.5,25.5,6.517481515,-3.608,-3.89,-7.2,5.67,WST-1,NIH-3T3,Mouse,Embryo,Normal,24,100,Toxic
ZnO,164.1,244.5,25.5,6.517481515,-3.608,-3.89,-7.2,5.67,WST-1,NIH-3T3,Mouse,Embryo,Normal,24,200,Toxic
ZnO,164.1,244.5,25.5,6.517481515,-3.608,-3.89,-7.2,5.67,WST-1,NIH-3T3,Mouse,Embryo,Normal,24,0,Non-Toxic
ZnO,164.1,244.5,25.5,6.517481515,-3.608,-3.89,-7.2,5.67,WST-1,NIH-3T3,Mouse,Embryo,Normal,24,0.1,Non-Toxic
ZnO,164.1,244.5,25.5,6.517481515,-3.608,-3.89,-7.2,5.67,WST-1,NIH-3T3,Mouse,Embryo,Normal,24,0.2,Non-Toxic
ZnO,164.1,244.5,25.5,6.517481515,-3.608,-3.89,-7.2,5.67,WST-1,NIH-3T3,Mouse,Embryo,Normal,24,0.5,Non-Toxic
ZnO,164.1,244.5,25.5,6.517481515,-3.608,-3.89,-7.2,5.67,WST-1,NIH-3T3,Mouse,Embryo,Normal,24,1,Non-Toxic
ZnO,164.1,244.5,25.5,6.517481515,-3.608,-3.89,-7.2,5.67,WST-1,NIH-3T3,Mouse,Embryo,Normal,24,10,Toxic
ZnO,164.1,244.5,25.5,6.517481515,-3.608,-3.89,-7.2,5.67,WST-1,NIH-3T3,Mouse,Embryo,Normal,24,50,Toxic
ZnO,164.1,244.5,25.5,6.517481515,-3.608,-3.89,-7.2,5.67,WST-1,NIH-3T3,Mouse,Embryo,Normal,24,100,Toxic
ZnO,164.1,244.5,25.5,6.517481515,-3.608,-3.89,-7.2,5.67,WST-1,NIH-3T3,Mouse,Embryo,Normal,24,200,Non-Toxic
ZnO,164.1,244.5,25.5,6.517481515,-3.608,-3.89,-7.2,5.67,WST-1,NIH-3T3,Mouse,Embryo,Normal,24,0,Non-Toxic
ZnO,164.1,244.5,25.5,6.517481515,-3.608,-3.89,-7.2,5.67,WST-1,NIH-3T3,Mouse,Embryo,Normal,24,0.1,Non-Toxic
ZnO,164.1,244.5,25.5,6.517481515,-3.608,-3.89,-7.2,5.67,WST-1,NIH-3T3,Mouse,Embryo,Normal,24,0.2,Non-Toxic
ZnO,164.1,244.5,25.5,6.517481515,-3.608,-3.89,-7.2,5.67,WST-1,NIH-3T3,Mouse,Embryo,Normal,24,0.5,Non-Toxic
ZnO,164.1,244.5,25.5,6.517481515,-3.608,-3.89,-7.2,5.67,WST-1,NIH-3T3,Mouse,Embryo,Normal,24,1,Toxic
ZnO,164.1,244.5,25.5,6.517481515,-3.608,-3.89,-7.2,5.67,WST-1,NIH-3T3,Mouse,Embryo,Normal,24,10,Toxic
ZnO,164.1,244.5,25.5,6.517481515,-3.608,-3.89,-7.2,5.67,WST-1,NIH-3T3,Mouse,Embryo,Normal,24,50,Toxic
ZnO,164.1,244.5,25.5,6.517481515,-3.608,-3.89,-7.2,5.67,WST-1,NIH-3T3,Mouse,Embryo,Normal,24,100,Toxic
ZnO,164.1,244.5,25.5,6.517481515,-3.608,-3.89,-7.2,5.67,WST-1,NIH-3T3,Mouse,Embryo,Normal,24,200,Toxic
CeO2,265.6,212.9,22.6,3.128858926,-11.284,-3.8,-7.45,5.65,WST-1,NIH-3T3,Mouse,Embryo,Normal,24,0,Non-Toxic
CeO2,265.6,212.9,22.6,3.128858926,-11.284,-3.8,-7.45,5.65,WST-1,NIH-3T3,Mouse,Embryo,Normal,24,0.1,Non-Toxic
CeO2,265.6,212.9,22.6,3.128858926,-11.284,-3.8,-7.45,5.65,WST-1,NIH-3T3,Mouse,Embryo,Normal,24,0.2,Non-Toxic
CeO2,265.6,212.9,22.6,3.128858926,-11.284,-3.8,-7.45,5.65,WST-1,NIH-3T3,Mouse,Embryo,Normal,24,0.5,Non-Toxic
CeO2,265.6,212.9,22.6,3.128858926,-11.284,-3.8,-7.45,5.65,WST-1,NIH-3T3,Mouse,Embryo,Normal,24,1,Non-Toxic
CeO2,265.6,212.9,22.6,3.128858926,-11.284,-3.8,-7.45,5.65,WST-1,NIH-3T3,Mouse,Embryo,Normal,24,10,Non-Toxic
CeO2,265.6,212.9,22.6,3.128858926,-11.284,-3.8,-7.45,5.65,WST-1,NIH-3T3,Mouse,Embryo,Normal,24,50,Non-Toxic
CeO2,265.6,212.9,22.6,3.128858926,-11.284,-3.8,-7.45,5.65,WST-1,NIH-3T3,Mouse,Embryo,Normal,24,100,Non-Toxic
CeO2,265.6,212.9,22.6,3.128858926,-11.284,-3.8,-7.45,5.65,WST-1,NIH-3T3,Mouse,Embryo,Normal,24,200,Non-Toxic
CeO2,265.6,212.9,22.6,3.128858926,-11.284,-3.8,-7.45,5.65,WST-1,NIH-3T3,Mouse,Embryo,Normal,24,0,Non-Toxic
CeO2,265.6,212.9,22.6,3.128858926,-11.284,-3.8,-7.45,5.65,WST-1,NIH-3T3,Mouse,Embryo,Normal,24,0.1,Non-Toxic
CeO2,265.6,212.9,22.6,3.128858926,-11.284,-3.8,-7.45,5.65,WST-1,NIH-3T3,Mouse,Embryo,Normal,24,0.2,Non-Toxic
CeO2,265.6,212.9,22.6,3.128858926,-11.284,-3.8,-7.45,5.65,WST-1,NIH-3T3,Mouse,Embryo,Normal,24,0.5,Non-Toxic
CeO2,265.6,212.9,22.6,3.128858926,-11.284,-3.8,-7.45,5.65,WST-1,NIH-3T3,Mouse,Embryo,Normal,24,1,Non-Toxic
CeO2,265.6,212.9,22.6,3.128858926,-11.284,-3.8,-7.45,5.65,WST-1,NIH-3T3,Mouse,Embryo,Normal,24,10,Non-Toxic
CeO2,265.6,212.9,22.6,3.128858926,-11.284,-3.8,-7.45,5.65,WST-1,NIH-3T3,Mouse,Embryo,Normal,24,50,Non-Toxic
CeO2,265.6,212.9,22.6,3.128858926,-11.284,-3.8,-7.45,5.65,WST-1,NIH-3T3,Mouse,Embryo,Normal,24,100,Non-Toxic
CeO2,265.6,212.9,22.6,3.128858926,-11.284,-3.8,-7.45,5.65,WST-1,NIH-3T3,Mouse,Embryo,Normal,24,200,Non-Toxic
CeO2,265.6,212.9,22.6,3.128858926,-11.284,-3.8,-7.45,5.65,WST-1,NIH-3T3,Mouse,Embryo,Normal,24,0,Non-Toxic
CeO2,265.6,212.9,22.6,3.128858926,-11.284,-3.8,-7.45,5.65,WST-1,NIH-3T3,Mouse,Embryo,Normal,24,0.1,Non-Toxic
CeO2,265.6,212.9,22.6,3.128858926,-11.284,-3.8,-7.45,5.65,WST-1,NIH-3T3,Mouse,Embryo,Normal,24,0.2,Non-Toxic
CeO2,265.6,212.9,22.6,3.128858926,-11.284,-3.8,-7.45,5.65,WST-1,NIH-3T3,Mouse,Embryo,Normal,24,0.5,Non-Toxic
CeO2,265.6,212.9,22.6,3.128858926,-11.284,-3.8,-7.45,5.65,WST-1,NIH-3T3,Mouse,Embryo,Normal,24,1,Non-Toxic
CeO2,265.6,212.9,22.6,3.128858926,-11.284,-3.8,-7.45,5.65,WST-1,NIH-3T3,Mouse,Embryo,Normal,24,10,Non-Toxic
CeO2,265.6,212.9,22.6,3.128858926,-11.284,-3.8,-7.45,5.65,WST-1,NIH-3T3,Mouse,Embryo,Normal,24,50,Non-Toxic
CeO2,265.6,212.9,22.6,3.128858926,-11.284,-3.8,-7.45,5.65,WST-1,NIH-3T3,Mouse,Embryo,Normal,24,100,Non-Toxic
CeO2,265.6,212.9,22.6,3.128858926,-11.284,-3.8,-7.45,5.65,WST-1,NIH-3T3,Mouse,Embryo,Normal,24,200,Non-Toxic
CeO2,17.5,20.9,-35.5,40.96,-11.284,-3.8,-7.45,5.65,MTT,HCT-116,Human,Colon,Cancer,24,0,Non-Toxic
CeO2,17.5,20.9,-35.5,40.96,-11.284,-3.8,-7.45,5.65,MTT,HCT-116,Human,Colon,Cancer,24,20,Non-Toxic
CeO2,17.5,20.9,-35.5,40.96,-11.284,-3.8,-7.45,5.65,MTT,HCT-116,Human,Colon,Cancer,24,40,Non-Toxic
CeO2,17.5,20.9,-35.5,40.96,-11.284,-3.8,-7.45,5.65,MTT,HCT-116,Human,Colon,Cancer,24,60,Non-Toxic
CeO2,17.5,20.9,-35.5,40.96,-11.284,-3.8,-7.45,5.65,MTT,HCT-116,Human,Colon,Cancer,24,80,Toxic
CeO2,17.5,20.9,-35.5,40.96,-11.284,-3.8,-7.45,5.65,MTT,A549,Human,Lung,Cancer,24,0,Non-Toxic
CeO2,17.5,20.9,-35.5,40.96,-11.284,-3.8,-7.45,5.65,MTT,A549,Human,Lung,Cancer,24,20,Non-Toxic
CeO2,17.5,20.9,-35.5,40.96,-11.284,-3.8,-7.45,5.65,MTT,A549,Human,Lung,Cancer,24,40,Non-Toxic
CeO2,17.5,20.9,-35.5,40.96,-11.284,-3.8,-7.45,5.65,MTT,A549,Human,Lung,Cancer,24,60,Toxic
CeO2,17.5,20.9,-35.5,40.96,-11.284,-3.8,-7.45,5.65,MTT,A549,Human,Lung,Cancer,24,80,Toxic
NiO,25,293.86,-14.06,35.982009,-2.494,-3.57,-7.45,5.74,MTT,A549,Human,Lung,Cancer,24,0,Non-Toxic
NiO,25,293.86,-14.06,35.982009,-2.494,-3.57,-7.45,5.74,MTT,A549,Human,Lung,Cancer,24,5,Non-Toxic
NiO,25,293.86,-14.06,35.982009,-2.494,-3.57,-7.45,5.74,MTT,A549,Human,Lung,Cancer,24,10,Non-Toxic
NiO,25,293.86,-14.06,35.982009,-2.494,-3.57,-7.45,5.74,MTT,A549,Human,Lung,Cancer,24,20,Non-Toxic
NiO,25,293.86,-14.06,35.982009,-2.494,-3.57,-7.45,5.74,MTT,A549,Human,Lung,Cancer,24,40,Non-Toxic
NiO,25,293.86,-14.06,35.982009,-2.494,-3.57,-7.45,5.74,MTT,A549,Human,Lung,Cancer,24,60,Non-Toxic
NiO,25,293.86,-14.06,35.982009,-2.494,-3.57,-7.45,5.74,MTT,A549,Human,Lung,Cancer,24,80,Toxic
NiO,25,293.86,-14.06,35.982009,-2.494,-3.57,-7.45,5.74,MTT,A549,Human,Lung,Cancer,24,100,Toxic
Fe2O3,10,58.77,-3.38,114.5038168,-8.512,-4.99,-6.99,5.98,Trypan blue,THP-1,Human,Lung,Cancer,26,0,Non-Toxic
Fe2O3,10,58.77,-3.38,114.5038168,-8.512,-4.99,-6.99,5.98,Trypan blue,THP-1,Human,Lung,Cancer,26,2,Non-Toxic
Fe2O3,10,58.77,-3.38,114.5038168,-8.512,-4.99,-6.99,5.98,Trypan blue,THP-1,Human,Lung,Cancer,26,4,Non-Toxic
Fe2O3,10,58.77,-3.38,114.5038168,-8.512,-4.99,-6.99,5.98,Trypan blue,THP-1,Human,Lung,Cancer,26,8,Non-Toxic
Fe2O3,10,58.77,-3.38,114.5038168,-8.512,-4.99,-6.99,5.98,Trypan blue,THP-1,Human,Lung,Cancer,26,10,Non-Toxic
Fe2O3,10,58.77,-3.38,114.5038168,-8.512,-4.99,-6.99,5.98,Trypan blue,THP-1,Human,Lung,Cancer,26,50,Non-Toxic
Fe2O3,10,58.77,-3.38,114.5038168,-8.512,-4.99,-6.99,5.98,Trypan blue,THP-1,Human,Lung,Cancer,26,100,Non-Toxic
Fe3O4,10,43.82,-4.77,115.8301158,-11.59,-5,-6.85,5.78,Trypan blue,THP-1,Human,Lung,Cancer,26,0,Non-Toxic
Fe3O4,10,43.82,-4.77,115.8301158,-11.59,-5,-6.85,5.78,Trypan blue,THP-1,Human,Lung,Cancer,26,2,Non-Toxic
Fe3O4,10,43.82,-4.77,115.8301158,-11.59,-5,-6.85,5.78,Trypan blue,THP-1,Human,Lung,Cancer,26,4,Non-Toxic
Fe3O4,10,43.82,-4.77,115.8301158,-11.59,-5,-6.85,5.78,Trypan blue,THP-1,Human,Lung,Cancer,26,8,Non-Toxic
Fe3O4,10,43.82,-4.77,115.8301158,-11.59,-5,-6.85,5.78,Trypan blue,THP-1,Human,Lung,Cancer,26,10,Non-Toxic
Fe3O4,10,43.82,-4.77,115.8301158,-11.59,-5,-6.85,5.78,Trypan blue,THP-1,Human,Lung,Cancer,26,50,Non-Toxic
Fe3O4,10,43.82,-4.77,115.8301158,-11.59,-5,-6.85,5.78,Trypan blue,THP-1,Human,Lung,Cancer,26,100,Non-Toxic
ZnO,30,350.4,-20.93,35.65062389,-3.608,-3.89,-7.2,5.67,MTT,NIH-3T3,Mouse,Embryo,Normal,24,0,Non-Toxic
ZnO,30,350.4,-20.93,35.65062389,-3.608,-3.89,-7.2,5.67,MTT,NIH-3T3,Mouse,Embryo,Normal,24,2.5,Non-Toxic
ZnO,30,350.4,-20.93,35.65062389,-3.608,-3.89,-7.2,5.67,MTT,NIH-3T3,Mouse,Embryo,Normal,24,5,Non-Toxic
ZnO,30,350.4,-20.93,35.65062389,-3.608,-3.89,-7.2,5.67,MTT,NIH-3T3,Mouse,Embryo,Normal,24,10,Non-Toxic
ZnO,30,350.4,-20.93,35.65062389,-3.608,-3.89,-7.2,5.67,MTT,NIH-3T3,Mouse,Embryo,Normal,24,20,Non-Toxic
ZnO,30,350.4,-20.93,35.65062389,-3.608,-3.89,-7.2,5.67,MTT,NIH-3T3,Mouse,Embryo,Normal,48,0,Non-Toxic
ZnO,30,350.4,-20.93,35.65062389,-3.608,-3.89,-7.2,5.67,MTT,NIH-3T3,Mouse,Embryo,Normal,48,2.5,Non-Toxic
ZnO,30,350.4,-20.93,35.65062389,-3.608,-3.89,-7.2,5.67,MTT,NIH-3T3,Mouse,Embryo,Normal,48,5,Non-Toxic
ZnO,30,350.4,-20.93,35.65062389,-3.608,-3.89,-7.2,5.67,MTT,NIH-3T3,Mouse,Embryo,Normal,48,10,Non-Toxic
ZnO,30,350.4,-20.93,35.65062389,-3.608,-3.89,-7.2,5.67,MTT,NIH-3T3,Mouse,Embryo,Normal,48,20,Non-Toxic
ZnO,30,350.4,-20.93,35.65062389,-3.608,-3.89,-7.2,5.67,MTT,NIH-3T3,Mouse,Embryo,Normal,72,0,Non-Toxic
ZnO,30,350.4,-20.93,35.65062389,-3.608,-3.89,-7.2,5.67,MTT,NIH-3T3,Mouse,Embryo,Normal,72,2.5,Non-Toxic
ZnO,30,350.4,-20.93,35.65062389,-3.608,-3.89,-7.2,5.67,MTT,NIH-3T3,Mouse,Embryo,Normal,72,5,Non-Toxic
ZnO,30,350.4,-20.93,35.65062389,-3.608,-3.89,-7.2,5.67,MTT,NIH-3T3,Mouse,Embryo,Normal,72,10,Toxic
ZnO,30,350.4,-20.93,35.65062389,-3.608,-3.89,-7.2,5.67,MTT,NIH-3T3,Mouse,Embryo,Normal,72,20,Toxic
ZnO,475,498,-33.5,2.251618351,-3.608,-3.89,-7.2,5.67,MTT,SSC,Drosphila,Drosphila,Normal,0,0,Non-Toxic
ZnO,475,498,-33.5,2.251618351,-3.608,-3.89,-7.2,5.67,MTT,SSC,Drosphila,Drosphila,Normal,144,0,Non-Toxic
ZnO,475,498,-33.5,2.251618351,-3.608,-3.89,-7.2,5.67,MTT,SSC,Drosphila,Drosphila,Normal,240,0,Non-Toxic
ZnO,475,498,-33.5,2.251618351,-3.608,-3.89,-7.2,5.67,MTT,SSC,Drosphila,Drosphila,Normal,288,0,Non-Toxic
ZnO,475,498,-33.5,2.251618351,-3.608,-3.89,-7.2,5.67,MTT,SSC,Drosphila,Drosphila,Normal,336,0,Non-Toxic
ZnO,475,498,-33.5,2.251618351,-3.608,-3.89,-7.2,5.67,MTT,SSC,Drosphila,Drosphila,Normal,384,0,Non-Toxic
ZnO,475,498,-33.5,2.251618351,-3.608,-3.89,-7.2,5.67,MTT,SSC,Drosphila,Drosphila,Normal,432,0,Non-Toxic
ZnO,475,498,-33.5,2.251618351,-3.608,-3.89,-7.2,5.67,MTT,SSC,Drosphila,Drosphila,Normal,0,10,Non-Toxic
ZnO,475,498,-33.5,2.251618351,-3.608,-3.89,-7.2,5.67,MTT,SSC,Drosphila,Drosphila,Normal,144,10,Non-Toxic
ZnO,475,498,-33.5,2.251618351,-3.608,-3.89,-7.2,5.67,MTT,SSC,Drosphila,Drosphila,Normal,240,10,Non-Toxic
ZnO,475,498,-33.5,2.251618351,-3.608,-3.89,-7.2,5.67,MTT,SSC,Drosphila,Drosphila,Normal,288,10,Non-Toxic
ZnO,475,498,-33.5,2.251618351,-3.608,-3.89,-7.2,5.67,MTT,SSC,Drosphila,Drosphila,Normal,336,10,Non-Toxic
ZnO,475,498,-33.5,2.251618351,-3.608,-3.89,-7.2,5.67,MTT,SSC,Drosphila,Drosphila,Normal,384,10,Non-Toxic
ZnO,475,498,-33.5,2.251618351,-3.608,-3.89,-7.2,5.67,MTT,SSC,Drosphila,Drosphila,Normal,432,10,Toxic
ZnO,475,498,-33.5,2.251618351,-3.608,-3.89,-7.2,5.67,MTT,SSC,Drosphila,Drosphila,Normal,0,100,Non-Toxic
ZnO,475,498,-33.5,2.251618351,-3.608,-3.89,-7.2,5.67,MTT,SSC,Drosphila,Drosphila,Normal,144,100,Non-Toxic
ZnO,475,498,-33.5,2.251618351,-3.608,-3.89,-7.2,5.67,MTT,SSC,Drosphila,Drosphila,Normal,240,100,Non-Toxic
ZnO,475,498,-33.5,2.251618351,-3.608,-3.89,-7.2,5.67,MTT,SSC,Drosphila,Drosphila,Normal,288,100,Non-Toxic
ZnO,475,498,-33.5,2.251618351,-3.608,-3.89,-7.2,5.67,MTT,SSC,Drosphila,Drosphila,Normal,336,100,Non-Toxic
ZnO,475,498,-33.5,2.251618351,-3.608,-3.89,-7.2,5.67,MTT,SSC,Drosphila,Drosphila,Normal,384,100,Non-Toxic
ZnO,475,498,-33.5,2.251618351,-3.608,-3.89,-7.2,5.67,MTT,SSC,Drosphila,Drosphila,Normal,432,100,Toxic
ZnO,475,498,-33.5,2.251618351,-3.608,-3.89,-7.2,5.67,MTT,SSC,Drosphila,Drosphila,Normal,0,300,Non-Toxic
ZnO,475,498,-33.5,2.251618351,-3.608,-3.89,-7.2,5.67,MTT,SSC,Drosphila,Drosphila,Normal,144,300,Non-Toxic
ZnO,475,498,-33.5,2.251618351,-3.608,-3.89,-7.2,5.67,MTT,SSC,Drosphila,Drosphila,Normal,240,300,Non-Toxic
ZnO,475,498,-33.5,2.251618351,-3.608,-3.89,-7.2,5.67,MTT,SSC,Drosphila,Drosphila,Normal,288,300,Toxic
ZnO,475,498,-33.5,2.251618351,-3.608,-3.89,-7.2,5.67,MTT,SSC,Drosphila,Drosphila,Normal,336,300,Toxic
ZnO,475,498,-33.5,2.251618351,-3.608,-3.89,-7.2,5.67,MTT,SSC,Drosphila,Drosphila,Normal,384,300,Toxic
ZnO,475,498,-33.5,2.251618351,-3.608,-3.89,-7.2,5.67,MTT,SSC,Drosphila,Drosphila,Normal,432,300,Toxic
ZnO,475,519,-26.93,2.251618351,-3.608,-3.89,-7.2,5.67,MTT,SSC,Drosphila,Drosphila,Normal,0,0,Non-Toxic
ZnO,475,519,-26.93,2.251618351,-3.608,-3.89,-7.2,5.67,MTT,SSC,Drosphila,Drosphila,Normal,144,0,Non-Toxic
ZnO,475,519,-26.93,2.251618351,-3.608,-3.89,-7.2,5.67,MTT,SSC,Drosphila,Drosphila,Normal,240,0,Non-Toxic
ZnO,475,519,-26.93,2.251618351,-3.608,-3.89,-7.2,5.67,MTT,SSC,Drosphila,Drosphila,Normal,288,0,Non-Toxic
ZnO,475,519,-26.93,2.251618351,-3.608,-3.89,-7.2,5.67,MTT,SSC,Drosphila,Drosphila,Normal,336,0,Non-Toxic
ZnO,475,519,-26.93,2.251618351,-3.608,-3.89,-7.2,5.67,MTT,SSC,Drosphila,Drosphila,Normal,384,0,Non-Toxic
ZnO,475,519,-26.93,2.251618351,-3.608,-3.89,-7.2,5.67,MTT,SSC,Drosphila,Drosphila,Normal,432,0,Non-Toxic
ZnO,475,519,-26.93,2.251618351,-3.608,-3.89,-7.2,5.67,MTT,SSC,Drosphila,Drosphila,Normal,0,10,Non-Toxic
ZnO,475,519,-26.93,2.251618351,-3.608,-3.89,-7.2,5.67,MTT,SSC,Drosphila,Drosphila,Normal,144,10,Non-Toxic
ZnO,475,519,-26.93,2.251618351,-3.608,-3.89,-7.2,5.67,MTT,SSC,Drosphila,Drosphila,Normal,240,10,Non-Toxic
ZnO,475,519,-26.93,2.251618351,-3.608,-3.89,-7.2,5.67,MTT,SSC,Drosphila,Drosphila,Normal,288,10,Non-Toxic
ZnO,475,519,-26.93,2.251618351,-3.608,-3.89,-7.2,5.67,MTT,SSC,Drosphila,Drosphila,Normal,336,10,Non-Toxic
ZnO,475,519,-26.93,2.251618351,-3.608,-3.89,-7.2,5.67,MTT,SSC,Drosphila,Drosphila,Normal,384,10,Non-Toxic
ZnO,475,519,-26.93,2.251618351,-3.608,-3.89,-7.2,5.67,MTT,SSC,Drosphila,Drosphila,Normal,432,10,Toxic
ZnO,475,519,-26.93,2.251618351,-3.608,-3.89,-7.2,5.67,MTT,SSC,Drosphila,Drosphila,Normal,0,100,Non-Toxic
ZnO,475,519,-26.93,2.251618351,-3.608,-3.89,-7.2,5.67,MTT,SSC,Drosphila,Drosphila,Normal,144,100,Non-Toxic
ZnO,475,519,-26.93,2.251618351,-3.608,-3.89,-7.2,5.67,MTT,SSC,Drosphila,Drosphila,Normal,240,100,Non-Toxic
ZnO,475,519,-26.93,2.251618351,-3.608,-3.89,-7.2,5.67,MTT,SSC,Drosphila,Drosphila,Normal,288,100,Toxic
ZnO,475,519,-26.93,2.251618351,-3.608,-3.89,-7.2,5.67,MTT,SSC,Drosphila,Drosphila,Normal,336,100,Toxic
ZnO,475,519,-26.93,2.251618351,-3.608,-3.89,-7.2,5.67,MTT,SSC,Drosphila,Drosphila,Normal,384,100,Toxic
ZnO,475,519,-26.93,2.251618351,-3.608,-3.89,-7.2,5.67,MTT,SSC,Drosphila,Drosphila,Normal,432,100,Toxic
ZnO,475,519,-26.93,2.251618351,-3.608,-3.89,-7.2,5.67,MTT,SSC,Drosphila,Drosphila,Normal,0,300,Non-Toxic
ZnO,475,519,-26.93,2.251618351,-3.608,-3.89,-7.2,5.67,MTT,SSC,Drosphila,Drosphila,Normal,144,300,Non-Toxic
ZnO,475,519,-26.93,2.251618351,-3.608,-3.89,-7.2,5.67,MTT,SSC,Drosphila,Drosphila,Normal,240,300,Non-Toxic
ZnO,475,519,-26.93,2.251618351,-3.608,-3.89,-7.2,5.67,MTT,SSC,Drosphila,Drosphila,Normal,288,300,Toxic
ZnO,475,519,-26.93,2.251618351,-3.608,-3.89,-7.2,5.67,MTT,SSC,Drosphila,Drosphila,Normal,336,300,Toxic
ZnO,475,519,-26.93,2.251618351,-3.608,-3.89,-7.2,5.67,MTT,SSC,Drosphila,Drosphila,Normal,384,300,Toxic
ZnO,475,519,-26.93,2.251618351,-3.608,-3.89,-7.2,5.67,MTT,SSC,Drosphila,Drosphila,Normal,432,300,Toxic
Y2O3,14,790.6,-53.2,85.20306731,-19.748,-2.35,-8.2,5.41,SRB,MDA-MB-231,Human,Breast,Cancer,48,0,Non-Toxic
Y2O3,14,790.6,-53.2,85.20306731,-19.748,-2.35,-8.2,5.41,SRB,MDA-MB-231,Human,Breast,Cancer,48,1.6,Non-Toxic
Y2O3,14,790.6,-53.2,85.20306731,-19.748,-2.35,-8.2,5.41,SRB,MDA-MB-231,Human,Breast,Cancer,48,3.1,Non-Toxic
Y2O3,14,790.6,-53.2,85.20306731,-19.748,-2.35,-8.2,5.41,SRB,MDA-MB-231,Human,Breast,Cancer,48,6.2,Non-Toxic
Y2O3,14,790.6,-53.2,85.20306731,-19.748,-2.35,-8.2,5.41,SRB,MDA-MB-231,Human,Breast,Cancer,48,12.5,Non-Toxic
Y2O3,14,790.6,-53.2,85.20306731,-19.748,-2.35,-8.2,5.41,SRB,MDA-MB-231,Human,Breast,Cancer,48,25,Non-Toxic
Y2O3,14,790.6,-53.2,85.20306731,-19.748,-2.35,-8.2,5.41,SRB,MDA-MB-231,Human,Breast,Cancer,48,50,Non-Toxic
Y2O3,14,790.6,-53.2,85.20306731,-19.748,-2.35,-8.2,5.41,SRB,MDA-MB-231,Human,Breast,Cancer,48,100,Toxic
Y2O3,14,790.6,-53.2,85.20306731,-19.748,-2.35,-8.2,5.41,SRB,HDF,Human,Skin,Normal,48,0,Non-Toxic
Y2O3,14,790.6,-53.2,85.20306731,-19.748,-2.35,-8.2,5.41,SRB,HDF,Human,Skin,Normal,48,1.6,Non-Toxic
Y2O3,14,790.6,-53.2,85.20306731,-19.748,-2.35,-8.2,5.41,SRB,HDF,Human,Skin,Normal,48,3.1,Non-Toxic
Y2O3,14,790.6,-53.2,85.20306731,-19.748,-2.35,-8.2,5.41,SRB,HDF,Human,Skin,Normal,48,6.2,Non-Toxic
Y2O3,14,790.6,-53.2,85.20306731,-19.748,-2.35,-8.2,5.41,SRB,HDF,Human,Skin,Normal,48,12.5,Non-Toxic
Y2O3,14,790.6,-53.2,85.20306731,-19.748,-2.35,-8.2,5.41,SRB,HDF,Human,Skin,Normal,48,25,Non-Toxic
Y2O3,14,790.6,-53.2,85.20306731,-19.748,-2.35,-8.2,5.41,SRB,HDF,Human,Skin,Normal,48,50,Non-Toxic
Y2O3,14,790.6,-53.2,85.20306731,-19.748,-2.35,-8.2,5.41,SRB,HDF,Human,Skin,Normal,48,100,Non-Toxic
CuO,62.8,78.2,-9,15.14126803,-1.609,-5.17,-6.51,5.87,MTT,HEK293,Human,Kidney,Normal,48,0.153,Non-Toxic
CuO,62.8,78.2,-9,15.14126803,-1.609,-5.17,-6.51,5.87,MTT,HEK293,Human,Kidney,Normal,48,0.115,Non-Toxic
CuO,62.8,78.2,-9,15.14126803,-1.609,-5.17,-6.51,5.87,MTT,HEK293,Human,Kidney,Normal,48,0.077,Non-Toxic
CuO,62.8,78.2,-9,15.14126803,-1.609,-5.17,-6.51,5.87,MTT,HeLa,Human,Cervix,Cancer,48,0.153,Non-Toxic
CuO,62.8,78.2,-9,15.14126803,-1.609,-5.17,-6.51,5.87,MTT,HeLa,Human,Cervix,Cancer,48,0.115,Non-Toxic
CuO,62.8,78.2,-9,15.14126803,-1.609,-5.17,-6.51,5.87,MTT,HeLa,Human,Cervix,Cancer,48,0.077,Non-Toxic
